"project_id","site_id","datetime","duration","depth_m","variable","observation"
"vera4cast","fcre",2019-06-20 19:19:26,"P1D",1.5,"GreenAlgae_ugL_sample",4.18
"vera4cast","fcre",2019-06-20 19:19:26,"P1D",1.5,"Bluegreens_ugL_sample",6.01
"vera4cast","fcre",2019-06-20 19:19:26,"P1D",1.5,"BrownAlgae_ugL_sample",4.52
"vera4cast","fcre",2019-06-20 19:19:26,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-06-24 13:56:55,"P1D",1.5,"GreenAlgae_ugL_sample",6.11
"vera4cast","fcre",2019-06-24 13:56:55,"P1D",1.5,"Bluegreens_ugL_sample",4.64
"vera4cast","fcre",2019-06-24 13:56:55,"P1D",1.5,"BrownAlgae_ugL_sample",1.4
"vera4cast","fcre",2019-06-24 13:56:55,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-06-27 14:08:55,"P1D",1.5,"GreenAlgae_ugL_sample",3.88
"vera4cast","fcre",2019-06-27 14:08:55,"P1D",1.5,"Bluegreens_ugL_sample",4.45
"vera4cast","fcre",2019-06-27 14:08:55,"P1D",1.5,"BrownAlgae_ugL_sample",1.46
"vera4cast","fcre",2019-06-27 14:08:55,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-07-03 16:59:38,"P1D",1.5,"GreenAlgae_ugL_sample",9.44
"vera4cast","fcre",2019-07-03 16:59:38,"P1D",1.5,"Bluegreens_ugL_sample",6.05
"vera4cast","fcre",2019-07-03 16:59:38,"P1D",1.5,"BrownAlgae_ugL_sample",2.14
"vera4cast","fcre",2019-07-03 16:59:38,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-07-11 15:13:44,"P1D",1.5,"GreenAlgae_ugL_sample",6.51
"vera4cast","fcre",2019-07-11 15:13:44,"P1D",1.5,"Bluegreens_ugL_sample",5.83
"vera4cast","fcre",2019-07-11 15:13:44,"P1D",1.5,"BrownAlgae_ugL_sample",2.16
"vera4cast","fcre",2019-07-11 15:13:44,"P1D",1.5,"MixedAlgae_ugL_sample",0.3
"vera4cast","fcre",2019-07-18 13:37:29,"P1D",1.5,"GreenAlgae_ugL_sample",28.13
"vera4cast","fcre",2019-07-18 13:37:29,"P1D",1.5,"Bluegreens_ugL_sample",0.49
"vera4cast","fcre",2019-07-18 13:37:29,"P1D",1.5,"BrownAlgae_ugL_sample",0.61
"vera4cast","fcre",2019-07-18 13:37:29,"P1D",1.5,"MixedAlgae_ugL_sample",1.2
"vera4cast","fcre",2019-07-22 14:26:27,"P1D",1.5,"GreenAlgae_ugL_sample",43.47
"vera4cast","fcre",2019-07-22 14:26:27,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2019-07-22 14:26:27,"P1D",1.5,"BrownAlgae_ugL_sample",0.48
"vera4cast","fcre",2019-07-22 14:26:27,"P1D",1.5,"MixedAlgae_ugL_sample",1.24
"vera4cast","fcre",2019-07-29 14:01:11,"P1D",1.5,"GreenAlgae_ugL_sample",44.87
"vera4cast","fcre",2019-07-29 14:01:11,"P1D",1.5,"Bluegreens_ugL_sample",1.42
"vera4cast","fcre",2019-07-29 14:01:11,"P1D",1.5,"BrownAlgae_ugL_sample",0
"vera4cast","fcre",2019-07-29 14:01:11,"P1D",1.5,"MixedAlgae_ugL_sample",0.91
"vera4cast","fcre",2019-08-01 13:38:11,"P1D",1.5,"GreenAlgae_ugL_sample",48.04
"vera4cast","fcre",2019-08-01 13:38:11,"P1D",1.5,"Bluegreens_ugL_sample",4.31
"vera4cast","fcre",2019-08-01 13:38:11,"P1D",1.5,"BrownAlgae_ugL_sample",1.38
"vera4cast","fcre",2019-08-01 13:38:11,"P1D",1.5,"MixedAlgae_ugL_sample",0.24
"vera4cast","fcre",2019-08-05 13:46:02,"P1D",1.5,"GreenAlgae_ugL_sample",14.04
"vera4cast","fcre",2019-08-05 13:46:02,"P1D",1.5,"Bluegreens_ugL_sample",5.14
"vera4cast","fcre",2019-08-05 13:46:02,"P1D",1.5,"BrownAlgae_ugL_sample",2.08
"vera4cast","fcre",2019-08-05 13:46:02,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-08-08 13:31:27,"P1D",1.5,"GreenAlgae_ugL_sample",11.44
"vera4cast","fcre",2019-08-08 13:31:27,"P1D",1.5,"Bluegreens_ugL_sample",7.14
"vera4cast","fcre",2019-08-08 13:31:27,"P1D",1.5,"BrownAlgae_ugL_sample",1.77
"vera4cast","fcre",2019-08-08 13:31:27,"P1D",1.5,"MixedAlgae_ugL_sample",0.2
"vera4cast","fcre",2019-08-12 13:48:47,"P1D",1.5,"GreenAlgae_ugL_sample",12.25
"vera4cast","fcre",2019-08-12 13:48:47,"P1D",1.5,"Bluegreens_ugL_sample",8.97
"vera4cast","fcre",2019-08-12 13:48:47,"P1D",1.5,"BrownAlgae_ugL_sample",4.5
"vera4cast","fcre",2019-08-12 13:48:47,"P1D",1.5,"MixedAlgae_ugL_sample",0.26
"vera4cast","fcre",2019-08-14 19:07:31,"P1D",1.5,"GreenAlgae_ugL_sample",13.75
"vera4cast","fcre",2019-08-14 19:07:31,"P1D",1.5,"Bluegreens_ugL_sample",12.07
"vera4cast","fcre",2019-08-14 19:07:31,"P1D",1.5,"BrownAlgae_ugL_sample",2.69
"vera4cast","fcre",2019-08-14 19:07:31,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-08-15 13:14:28,"P1D",1.5,"GreenAlgae_ugL_sample",9.86
"vera4cast","fcre",2019-08-15 13:14:28,"P1D",1.5,"Bluegreens_ugL_sample",14.02
"vera4cast","fcre",2019-08-15 13:14:28,"P1D",1.5,"BrownAlgae_ugL_sample",2.35
"vera4cast","fcre",2019-08-15 13:14:28,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-08-19 13:40:21,"P1D",1.5,"GreenAlgae_ugL_sample",11.34
"vera4cast","fcre",2019-08-19 13:40:21,"P1D",1.5,"Bluegreens_ugL_sample",21.01
"vera4cast","fcre",2019-08-19 13:40:21,"P1D",1.5,"BrownAlgae_ugL_sample",0.43
"vera4cast","fcre",2019-08-19 13:40:21,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-08-22 13:30:39,"P1D",1.5,"GreenAlgae_ugL_sample",10.54
"vera4cast","fcre",2019-08-22 13:30:39,"P1D",1.5,"Bluegreens_ugL_sample",24.21
"vera4cast","fcre",2019-08-22 13:30:39,"P1D",1.5,"BrownAlgae_ugL_sample",0.89
"vera4cast","fcre",2019-08-22 13:30:39,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-08-28 15:18:51,"P1D",1.5,"GreenAlgae_ugL_sample",4.55
"vera4cast","fcre",2019-08-28 15:18:51,"P1D",1.5,"Bluegreens_ugL_sample",19.58
"vera4cast","fcre",2019-08-28 15:18:51,"P1D",1.5,"BrownAlgae_ugL_sample",3.27
"vera4cast","fcre",2019-08-28 15:18:51,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-09-02 13:25:43,"P1D",1.5,"GreenAlgae_ugL_sample",2.01
"vera4cast","fcre",2019-09-02 13:25:43,"P1D",1.5,"Bluegreens_ugL_sample",14.21
"vera4cast","fcre",2019-09-02 13:25:43,"P1D",1.5,"BrownAlgae_ugL_sample",1.06
"vera4cast","fcre",2019-09-02 13:25:43,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-09-11 13:39:48,"P1D",1.5,"GreenAlgae_ugL_sample",1.14
"vera4cast","fcre",2019-09-11 13:39:48,"P1D",1.5,"Bluegreens_ugL_sample",19.04
"vera4cast","fcre",2019-09-11 13:39:48,"P1D",1.5,"BrownAlgae_ugL_sample",1.27
"vera4cast","fcre",2019-09-11 13:39:48,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-09-20 15:30:39,"P1D",1.5,"GreenAlgae_ugL_sample",0.83
"vera4cast","fcre",2019-09-20 15:30:39,"P1D",1.5,"Bluegreens_ugL_sample",25.04
"vera4cast","fcre",2019-09-20 15:30:39,"P1D",1.5,"BrownAlgae_ugL_sample",4.48
"vera4cast","fcre",2019-09-20 15:30:39,"P1D",1.5,"MixedAlgae_ugL_sample",0.82
"vera4cast","fcre",2019-09-27 15:16:02,"P1D",1.5,"GreenAlgae_ugL_sample",3.14
"vera4cast","fcre",2019-09-27 15:16:02,"P1D",1.5,"Bluegreens_ugL_sample",22
"vera4cast","fcre",2019-09-27 15:16:02,"P1D",1.5,"BrownAlgae_ugL_sample",3.42
"vera4cast","fcre",2019-09-27 15:16:02,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-10-04 17:56:35,"P1D",1.5,"GreenAlgae_ugL_sample",6.95
"vera4cast","fcre",2019-10-04 17:56:35,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2019-10-04 17:56:35,"P1D",1.5,"BrownAlgae_ugL_sample",4.82
"vera4cast","fcre",2019-10-04 17:56:35,"P1D",1.5,"MixedAlgae_ugL_sample",1.28
"vera4cast","fcre",2019-10-11 15:51:49,"P1D",1.5,"GreenAlgae_ugL_sample",3.44
"vera4cast","fcre",2019-10-11 15:51:49,"P1D",1.5,"Bluegreens_ugL_sample",44.66
"vera4cast","fcre",2019-10-11 15:51:49,"P1D",1.5,"BrownAlgae_ugL_sample",2.26
"vera4cast","fcre",2019-10-11 15:51:49,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-10-16 13:52:07,"P1D",1.5,"GreenAlgae_ugL_sample",0
"vera4cast","fcre",2019-10-16 13:52:07,"P1D",1.5,"Bluegreens_ugL_sample",32.52
"vera4cast","fcre",2019-10-16 13:52:07,"P1D",1.5,"BrownAlgae_ugL_sample",0.74
"vera4cast","fcre",2019-10-16 13:52:07,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-10-22 20:11:57,"P1D",1.5,"GreenAlgae_ugL_sample",3.68
"vera4cast","fcre",2019-10-22 20:11:57,"P1D",1.5,"Bluegreens_ugL_sample",38.6
"vera4cast","fcre",2019-10-22 20:11:57,"P1D",1.5,"BrownAlgae_ugL_sample",5.38
"vera4cast","fcre",2019-10-22 20:11:57,"P1D",1.5,"MixedAlgae_ugL_sample",0.64
"vera4cast","fcre",2019-10-25 15:54:13,"P1D",1.5,"GreenAlgae_ugL_sample",4.48
"vera4cast","fcre",2019-10-25 15:54:13,"P1D",1.5,"Bluegreens_ugL_sample",42.06
"vera4cast","fcre",2019-10-25 15:54:13,"P1D",1.5,"BrownAlgae_ugL_sample",4.86
"vera4cast","fcre",2019-10-25 15:54:13,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-10-28 17:01:50,"P1D",1.5,"GreenAlgae_ugL_sample",4.89
"vera4cast","fcre",2019-10-28 17:01:50,"P1D",1.5,"Bluegreens_ugL_sample",40.06
"vera4cast","fcre",2019-10-28 17:01:50,"P1D",1.5,"BrownAlgae_ugL_sample",5.82
"vera4cast","fcre",2019-10-28 17:01:50,"P1D",1.5,"MixedAlgae_ugL_sample",5.11
"vera4cast","fcre",2019-10-30 13:37:48,"P1D",1.5,"GreenAlgae_ugL_sample",4.6
"vera4cast","fcre",2019-10-30 13:37:48,"P1D",1.5,"Bluegreens_ugL_sample",52.26
"vera4cast","fcre",2019-10-30 13:37:48,"P1D",1.5,"BrownAlgae_ugL_sample",6.26
"vera4cast","fcre",2019-10-30 13:37:48,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-11-04 16:25:38,"P1D",1.5,"GreenAlgae_ugL_sample",2.18
"vera4cast","fcre",2019-11-04 16:25:38,"P1D",1.5,"Bluegreens_ugL_sample",24.66
"vera4cast","fcre",2019-11-04 16:25:38,"P1D",1.5,"BrownAlgae_ugL_sample",4.07
"vera4cast","fcre",2019-11-04 16:25:38,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-11-08 19:01:39,"P1D",1.5,"GreenAlgae_ugL_sample",4.13
"vera4cast","fcre",2019-11-08 19:01:39,"P1D",1.5,"Bluegreens_ugL_sample",30.18
"vera4cast","fcre",2019-11-08 19:01:39,"P1D",1.5,"BrownAlgae_ugL_sample",3.61
"vera4cast","fcre",2019-11-08 19:01:39,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-11-20 15:27:54,"P1D",1.5,"GreenAlgae_ugL_sample",4.53
"vera4cast","fcre",2019-11-20 15:27:54,"P1D",1.5,"Bluegreens_ugL_sample",30.76
"vera4cast","fcre",2019-11-20 15:27:54,"P1D",1.5,"BrownAlgae_ugL_sample",4.87
"vera4cast","fcre",2019-11-20 15:27:54,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2019-12-06 18:26:38,"P1D",1.5,"GreenAlgae_ugL_sample",5.22
"vera4cast","fcre",2019-12-06 18:26:38,"P1D",1.5,"Bluegreens_ugL_sample",29.61
"vera4cast","fcre",2019-12-06 18:26:38,"P1D",1.5,"BrownAlgae_ugL_sample",5.04
"vera4cast","fcre",2019-12-06 18:26:38,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-05-25 14:43:44,"P1D",1.5,"GreenAlgae_ugL_sample",3.33
"vera4cast","fcre",2020-05-25 14:43:44,"P1D",1.5,"Bluegreens_ugL_sample",1.07
"vera4cast","fcre",2020-05-25 14:43:44,"P1D",1.5,"BrownAlgae_ugL_sample",5.04
"vera4cast","fcre",2020-05-25 14:43:44,"P1D",1.5,"MixedAlgae_ugL_sample",1.14
"vera4cast","fcre",2020-06-03 16:20:14,"P1D",1.5,"GreenAlgae_ugL_sample",8.15
"vera4cast","fcre",2020-06-03 16:20:14,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2020-06-03 16:20:14,"P1D",1.5,"BrownAlgae_ugL_sample",3.61
"vera4cast","fcre",2020-06-03 16:20:14,"P1D",1.5,"MixedAlgae_ugL_sample",0.54
"vera4cast","fcre",2020-06-08 15:13:57,"P1D",1.5,"GreenAlgae_ugL_sample",7.1
"vera4cast","fcre",2020-06-08 15:13:57,"P1D",1.5,"Bluegreens_ugL_sample",0.15
"vera4cast","fcre",2020-06-08 15:13:57,"P1D",1.5,"BrownAlgae_ugL_sample",3.8
"vera4cast","fcre",2020-06-08 15:13:57,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-06-12 14:59:00,"P1D",1.5,"GreenAlgae_ugL_sample",4.71
"vera4cast","fcre",2020-06-12 14:59:00,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2020-06-12 14:59:00,"P1D",1.5,"BrownAlgae_ugL_sample",1.98
"vera4cast","fcre",2020-06-12 14:59:00,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-06-22 14:43:55,"P1D",1.5,"GreenAlgae_ugL_sample",5.86
"vera4cast","fcre",2020-06-22 14:43:55,"P1D",1.5,"Bluegreens_ugL_sample",2.07
"vera4cast","fcre",2020-06-22 14:43:55,"P1D",1.5,"BrownAlgae_ugL_sample",11.54
"vera4cast","fcre",2020-06-22 14:43:55,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-06-25 14:54:52,"P1D",1.5,"GreenAlgae_ugL_sample",5.47
"vera4cast","fcre",2020-06-25 14:54:52,"P1D",1.5,"Bluegreens_ugL_sample",0.92
"vera4cast","fcre",2020-06-25 14:54:52,"P1D",1.5,"BrownAlgae_ugL_sample",3.7
"vera4cast","fcre",2020-06-25 14:54:52,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-06-29 12:33:49,"P1D",1.5,"GreenAlgae_ugL_sample",6.12
"vera4cast","fcre",2020-06-29 12:33:49,"P1D",1.5,"Bluegreens_ugL_sample",1.69
"vera4cast","fcre",2020-06-29 12:33:49,"P1D",1.5,"BrownAlgae_ugL_sample",2.17
"vera4cast","fcre",2020-06-29 12:33:49,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-07-30 19:20:33,"P1D",1.5,"GreenAlgae_ugL_sample",0.88
"vera4cast","fcre",2020-07-30 19:20:33,"P1D",1.5,"Bluegreens_ugL_sample",10.09
"vera4cast","fcre",2020-07-30 19:20:33,"P1D",1.5,"BrownAlgae_ugL_sample",1.37
"vera4cast","fcre",2020-07-30 19:20:33,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-08-03 14:54:38,"P1D",1.5,"GreenAlgae_ugL_sample",0.2
"vera4cast","fcre",2020-08-03 14:54:38,"P1D",1.5,"Bluegreens_ugL_sample",6.93
"vera4cast","fcre",2020-08-03 14:54:38,"P1D",1.5,"BrownAlgae_ugL_sample",1.92
"vera4cast","fcre",2020-08-03 14:54:38,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-08-06 14:51:38,"P1D",1.5,"GreenAlgae_ugL_sample",2.02
"vera4cast","fcre",2020-08-06 14:51:38,"P1D",1.5,"Bluegreens_ugL_sample",27.82
"vera4cast","fcre",2020-08-06 14:51:38,"P1D",1.5,"BrownAlgae_ugL_sample",3.38
"vera4cast","fcre",2020-08-06 14:51:38,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-08-10 15:08:24,"P1D",1.5,"GreenAlgae_ugL_sample",3.34
"vera4cast","fcre",2020-08-10 15:08:24,"P1D",1.5,"Bluegreens_ugL_sample",8.14
"vera4cast","fcre",2020-08-10 15:08:24,"P1D",1.5,"BrownAlgae_ugL_sample",2.86
"vera4cast","fcre",2020-08-10 15:08:24,"P1D",1.5,"MixedAlgae_ugL_sample",1.67
"vera4cast","fcre",2020-08-17 14:10:41,"P1D",1.5,"GreenAlgae_ugL_sample",5.82
"vera4cast","fcre",2020-08-17 14:10:41,"P1D",1.5,"Bluegreens_ugL_sample",20.11
"vera4cast","fcre",2020-08-17 14:10:41,"P1D",1.5,"BrownAlgae_ugL_sample",2.19
"vera4cast","fcre",2020-08-17 14:10:41,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-08-24 15:53:03,"P1D",1.5,"GreenAlgae_ugL_sample",17.93
"vera4cast","fcre",2020-08-24 15:53:03,"P1D",1.5,"Bluegreens_ugL_sample",8.51
"vera4cast","fcre",2020-08-24 15:53:03,"P1D",1.5,"BrownAlgae_ugL_sample",4.73
"vera4cast","fcre",2020-08-24 15:53:03,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-02 21:14:46,"P1D",1.5,"GreenAlgae_ugL_sample",7.77
"vera4cast","fcre",2020-09-02 21:14:46,"P1D",1.5,"Bluegreens_ugL_sample",11.75
"vera4cast","fcre",2020-09-02 21:14:46,"P1D",1.5,"BrownAlgae_ugL_sample",5.47
"vera4cast","fcre",2020-09-02 21:14:46,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-11 13:39:31,"P1D",1.5,"GreenAlgae_ugL_sample",2.64
"vera4cast","fcre",2020-09-11 13:39:31,"P1D",1.5,"Bluegreens_ugL_sample",14.03
"vera4cast","fcre",2020-09-11 13:39:31,"P1D",1.5,"BrownAlgae_ugL_sample",19.87
"vera4cast","fcre",2020-09-11 13:39:31,"P1D",1.5,"MixedAlgae_ugL_sample",21.01
"vera4cast","fcre",2020-09-15 13:00:10,"P1D",1.5,"GreenAlgae_ugL_sample",19.29
"vera4cast","fcre",2020-09-15 13:00:10,"P1D",1.5,"Bluegreens_ugL_sample",55.25
"vera4cast","fcre",2020-09-15 13:00:10,"P1D",1.5,"BrownAlgae_ugL_sample",0.1
"vera4cast","fcre",2020-09-15 13:00:10,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-21 15:11:17,"P1D",1.5,"GreenAlgae_ugL_sample",8.82
"vera4cast","fcre",2020-09-21 15:11:17,"P1D",1.5,"Bluegreens_ugL_sample",48.2
"vera4cast","fcre",2020-09-21 15:11:17,"P1D",1.5,"BrownAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-21 15:11:17,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-30 14:39:35,"P1D",1.5,"GreenAlgae_ugL_sample",5.14
"vera4cast","fcre",2020-09-30 14:39:35,"P1D",1.5,"Bluegreens_ugL_sample",46.42
"vera4cast","fcre",2020-09-30 14:39:35,"P1D",1.5,"BrownAlgae_ugL_sample",0
"vera4cast","fcre",2020-09-30 14:39:35,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-06 18:16:51,"P1D",1.5,"GreenAlgae_ugL_sample",6.1
"vera4cast","fcre",2020-10-06 18:16:51,"P1D",1.5,"Bluegreens_ugL_sample",51.34
"vera4cast","fcre",2020-10-06 18:16:51,"P1D",1.5,"BrownAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-06 18:16:51,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-13 15:53:44,"P1D",1.5,"GreenAlgae_ugL_sample",8.09
"vera4cast","fcre",2020-10-13 15:53:44,"P1D",1.5,"Bluegreens_ugL_sample",58.16
"vera4cast","fcre",2020-10-13 15:53:44,"P1D",1.5,"BrownAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-13 15:53:44,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-19 16:41:05,"P1D",1.5,"GreenAlgae_ugL_sample",5.4
"vera4cast","fcre",2020-10-19 16:41:05,"P1D",1.5,"Bluegreens_ugL_sample",29.12
"vera4cast","fcre",2020-10-19 16:41:05,"P1D",1.5,"BrownAlgae_ugL_sample",4.04
"vera4cast","fcre",2020-10-19 16:41:05,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2020-10-28 15:06:12,"P1D",1.5,"GreenAlgae_ugL_sample",4.94
"vera4cast","fcre",2020-10-28 15:06:12,"P1D",1.5,"Bluegreens_ugL_sample",14.88
"vera4cast","fcre",2020-10-28 15:06:12,"P1D",1.5,"BrownAlgae_ugL_sample",5.61
"vera4cast","fcre",2020-10-28 15:06:12,"P1D",1.5,"MixedAlgae_ugL_sample",3.88
"vera4cast","fcre",2020-11-02 20:01:05,"P1D",1.5,"GreenAlgae_ugL_sample",6.83
"vera4cast","fcre",2020-11-02 20:01:05,"P1D",1.5,"Bluegreens_ugL_sample",9.52
"vera4cast","fcre",2020-11-02 20:01:05,"P1D",1.5,"BrownAlgae_ugL_sample",3.16
"vera4cast","fcre",2020-11-02 20:01:05,"P1D",1.5,"MixedAlgae_ugL_sample",4.34
"vera4cast","fcre",2020-11-09 16:16:20,"P1D",1.5,"GreenAlgae_ugL_sample",11.53
"vera4cast","fcre",2020-11-09 16:16:20,"P1D",1.5,"Bluegreens_ugL_sample",9.93
"vera4cast","fcre",2020-11-09 16:16:20,"P1D",1.5,"BrownAlgae_ugL_sample",3.19
"vera4cast","fcre",2020-11-09 16:16:20,"P1D",1.5,"MixedAlgae_ugL_sample",11.99
"vera4cast","fcre",2020-12-02 18:30:26,"P1D",1.5,"GreenAlgae_ugL_sample",6.15
"vera4cast","fcre",2020-12-02 18:30:26,"P1D",1.5,"Bluegreens_ugL_sample",2.26
"vera4cast","fcre",2020-12-02 18:30:26,"P1D",1.5,"BrownAlgae_ugL_sample",1.93
"vera4cast","fcre",2020-12-02 18:30:26,"P1D",1.5,"MixedAlgae_ugL_sample",3.6
"vera4cast","fcre",2021-03-22 16:19:48,"P1D",1.5,"GreenAlgae_ugL_sample",8.9
"vera4cast","fcre",2021-03-22 16:19:48,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2021-03-22 16:19:48,"P1D",1.5,"BrownAlgae_ugL_sample",5.67
"vera4cast","fcre",2021-03-22 16:19:48,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-04-16 17:31:01,"P1D",1.5,"GreenAlgae_ugL_sample",16.85
"vera4cast","fcre",2021-04-16 17:31:01,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2021-04-16 17:31:01,"P1D",1.5,"BrownAlgae_ugL_sample",5.15
"vera4cast","fcre",2021-04-16 17:31:01,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-04-26 18:41:46,"P1D",1.5,"GreenAlgae_ugL_sample",20.33
"vera4cast","fcre",2021-04-26 18:41:46,"P1D",1.5,"Bluegreens_ugL_sample",0
"vera4cast","fcre",2021-04-26 18:41:46,"P1D",1.5,"BrownAlgae_ugL_sample",2.95
"vera4cast","fcre",2021-04-26 18:41:46,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-05-06 15:01:48,"P1D",1.5,"GreenAlgae_ugL_sample",8.61
"vera4cast","fcre",2021-05-06 15:01:48,"P1D",1.5,"Bluegreens_ugL_sample",1.06
"vera4cast","fcre",2021-05-06 15:01:48,"P1D",1.5,"BrownAlgae_ugL_sample",2.58
"vera4cast","fcre",2021-05-06 15:01:48,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-05-14 17:54:05,"P1D",1.5,"GreenAlgae_ugL_sample",10.17
"vera4cast","fcre",2021-05-14 17:54:05,"P1D",1.5,"Bluegreens_ugL_sample",2.36
"vera4cast","fcre",2021-05-14 17:54:05,"P1D",1.5,"BrownAlgae_ugL_sample",6.76
"vera4cast","fcre",2021-05-14 17:54:05,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-05-24 16:51:27,"P1D",1.5,"GreenAlgae_ugL_sample",6.55
"vera4cast","fcre",2021-05-24 16:51:27,"P1D",1.5,"Bluegreens_ugL_sample",11.91
"vera4cast","fcre",2021-05-24 16:51:27,"P1D",1.5,"BrownAlgae_ugL_sample",3.36
"vera4cast","fcre",2021-05-24 16:51:27,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-05-31 16:58:08,"P1D",1.5,"GreenAlgae_ugL_sample",9.75
"vera4cast","fcre",2021-05-31 16:58:08,"P1D",1.5,"Bluegreens_ugL_sample",37
"vera4cast","fcre",2021-05-31 16:58:08,"P1D",1.5,"BrownAlgae_ugL_sample",3.93
"vera4cast","fcre",2021-05-31 16:58:08,"P1D",1.5,"MixedAlgae_ugL_sample",0
"vera4cast","fcre",2021-06-07 15:20:14,"P1D",1.5,"GreenAlgae_ugL_sample",0
"vera4cast","fcre",2021-06-07 15:20:14,"P1D",1.5,"Bluegreens_ugL_sample",2.08
"vera4cast","fcre",2021-06-07 15:20:14,"P1D",1.5,"BrownAlgae_ugL_sample",1.5
"vera4cast","fcre",2021-06-07 15:20:14,"P1D",1.5,"MixedAlgae_ugL_sample",0.54
"vera4cast","fcre",2021-06-15 15:10:35,"P1D",1.5,"GreenAlgae_ugL_sample",0
"vera4cast","fcre",2021-06-15 15:10:35,"P1D",1.5,"Bluegreens_ugL_sample",1.4
"vera4cast","fcre",2021-06-15 15:10:35,"P1D",1.5,"BrownAlgae_ugL_sample",0.04
"vera4cast","fcre",2021-06-15 15:10:35,"P1D",1.5,"MixedAlgae_ugL_sample",0.29
"vera4cast","fcre",2021-06-21 14:14:44,"P1D",1.5,"GreenAlgae_ugL_sample",0.72
"vera4cast","fcre",2021-06-21 14:14:44,"P1D",1.5,"Bluegreens_ugL_sample",7.4
"vera4cast","fcre",2021-06-21 14:14:44,"P1D",1.5,"BrownAlgae_ugL_sample",1.18
