"model_id","datetime","variable","prediction"
"ProphetnoDrivers",2020-03-04,"chlorophyll-a",13.8023716235639
"ProphetnoDrivers",2020-03-05,"chlorophyll-a",13.4543939995879
"ProphetnoDrivers",2020-03-06,"chlorophyll-a",13.0398221016575
"ProphetnoDrivers",2020-03-07,"chlorophyll-a",12.7714995038831
"ProphetnoDrivers",2020-03-08,"chlorophyll-a",12.507371222718
"ProphetnoDrivers",2020-03-09,"chlorophyll-a",12.3595042936852
"ProphetnoDrivers",2020-03-10,"chlorophyll-a",12.4030679621482
"ProphetnoDrivers",2020-03-11,"chlorophyll-a",12.1422756879873
"ProphetnoDrivers",2020-03-12,"chlorophyll-a",11.8875007389946
"ProphetnoDrivers",2020-03-13,"chlorophyll-a",11.594403179241
"ProphetnoDrivers",2020-03-14,"chlorophyll-a",11.4733042289204
"ProphetnoDrivers",2020-03-15,"chlorophyll-a",11.379086052312
"ProphetnoDrivers",2020-03-16,"chlorophyll-a",11.4202803976813
"ProphetnoDrivers",2020-03-17,"chlorophyll-a",11.6681274676405
"ProphetnoDrivers",2020-03-18,"chlorophyll-a",11.6226052176152
"ProphetnoDrivers",2020-03-19,"chlorophyll-a",11.5896386504798
"ProphetnoDrivers",2020-03-20,"chlorophyll-a",11.5203245629232
"ProphetnoDrivers",2020-03-21,"chlorophyll-a",11.6204052892336
"ProphetnoDrivers",2020-03-22,"chlorophyll-a",11.740267054024
"ProphetnoDrivers",2020-03-23,"chlorophyll-a",11.9841239636836
"ProphetnoDrivers",2020-03-24,"chlorophyll-a",12.4191667357687
"ProphetnoDrivers",2020-03-25,"chlorophyll-a",12.5416742590002
"ProphetnoDrivers",2020-03-26,"chlorophyll-a",12.6542956763177
"ProphetnoDrivers",2020-03-27,"chlorophyll-a",12.7053368456244
"ProphetnoDrivers",2020-03-28,"chlorophyll-a",12.8982834402936
"ProphetnoDrivers",2020-03-29,"chlorophyll-a",13.0818353611421
"ProphetnoDrivers",2020-03-30,"chlorophyll-a",13.3591129155167
"ProphetnoDrivers",2020-03-31,"chlorophyll-a",13.7968136630388
"ProphetnoDrivers",2020-04-01,"chlorophyll-a",13.8913181942926
"ProphetnoDrivers",2020-04-02,"chlorophyll-a",13.9459530693417
"ProphetnoDrivers",2020-04-03,"chlorophyll-a",13.910245646199
"ProphetnoDrivers",2020-04-04,"chlorophyll-a",13.9894042430953
"ProphetnoDrivers",2020-04-05,"chlorophyll-a",14.0342997583282
"ProphetnoDrivers",2020-04-06,"chlorophyll-a",14.1506108770333
"ProphetnoDrivers",2020-04-07,"chlorophyll-a",14.4079136081264
"ProphetnoDrivers",2020-04-08,"chlorophyll-a",14.3057153751929
"ProphetnoDrivers",2020-04-09,"chlorophyll-a",14.1506439007769
"ProphetnoDrivers",2020-04-10,"chlorophyll-a",13.8956276227842
"ProphetnoDrivers",2020-04-11,"chlorophyll-a",13.7493030334984
"ProphetnoDrivers",2020-04-12,"chlorophyll-a",13.5659268946682
"ProphetnoDrivers",2020-04-13,"chlorophyll-a",13.4544571201771
"ProphetnoDrivers",2020-04-14,"chlorophyll-a",13.4875845197485
"ProphetnoDrivers",2020-04-15,"chlorophyll-a",13.1677168283313
"ProphetnoDrivers",2020-04-16,"chlorophyll-a",12.8041261832344
"ProphetnoDrivers",2020-04-17,"chlorophyll-a",12.3520974121415
"ProphetnoDrivers",2020-04-18,"chlorophyll-a",12.0223128383954
"ProphetnoDrivers",2020-04-19,"chlorophyll-a",11.6707515637131
"ProphetnoDrivers",2020-04-20,"chlorophyll-a",11.4077667266191
"ProphetnoDrivers",2020-04-21,"chlorophyll-a",11.3071223550563
"ProphetnoDrivers",2020-04-22,"chlorophyll-a",10.8719904082216
"ProphetnoDrivers",2020-04-23,"chlorophyll-a",10.4121181199822
"ProphetnoDrivers",2020-04-24,"chlorophyll-a",9.88300177837237
"ProphetnoDrivers",2020-04-25,"chlorophyll-a",9.49530128621813
"ProphetnoDrivers",2020-04-26,"chlorophyll-a",9.10477201887629
"ProphetnoDrivers",2020-04-27,"chlorophyll-a",8.82137600213962
"ProphetnoDrivers",2020-04-28,"chlorophyll-a",8.71835257470054
"ProphetnoDrivers",2020-04-29,"chlorophyll-a",8.2982477479206
"ProphetnoDrivers",2020-04-30,"chlorophyll-a",7.87011111264949
"ProphetnoDrivers",2020-05-01,"chlorophyll-a",7.38869532769801
"ProphetnoDrivers",2020-05-02,"chlorophyll-a",7.06389163514755
"ProphetnoDrivers",2020-05-03,"chlorophyll-a",6.75067724882375
"ProphetnoDrivers",2020-05-04,"chlorophyll-a",6.55823622107435
"ProphetnoDrivers",2020-05-05,"chlorophyll-a",6.55903380182478
"ProphetnoDrivers",2020-05-06,"chlorophyll-a",6.25484361637301
"ProphetnoDrivers",2020-05-07,"chlorophyll-a",5.95393689616469
"ProphetnoDrivers",2020-05-08,"chlorophyll-a",5.61026942572984
"ProphetnoDrivers",2020-05-09,"chlorophyll-a",5.43290050742263
"ProphetnoDrivers",2020-05-10,"chlorophyll-a",5.27592084077018
"ProphetnoDrivers",2020-05-11,"chlorophyll-a",5.24755212828424
"ProphetnoDrivers",2020-05-12,"chlorophyll-a",5.41919973793191
"ProphetnoDrivers",2020-05-13,"chlorophyll-a",5.29145913307359
"ProphetnoDrivers",2020-05-14,"chlorophyll-a",5.17128669295187
"ProphetnoDrivers",2020-05-15,"chlorophyll-a",5.01117193976664
"ProphetnoDrivers",2020-05-16,"chlorophyll-a",5.01854673147838
"ProphetnoDrivers",2020-05-17,"chlorophyll-a",5.04570943200836
"ProphetnoDrivers",2020-05-18,"chlorophyll-a",5.19892779669563
"ProphetnoDrivers",2020-05-19,"chlorophyll-a",5.5475026001605
"ProphetnoDrivers",2020-05-20,"chlorophyll-a",5.58979315176606
"ProphetnoDrivers",2020-05-21,"chlorophyll-a",5.63041546847573
"ProphetnoDrivers",2020-05-22,"chlorophyll-a",5.61944996369875
"ProphetnoDrivers",2020-05-23,"chlorophyll-a",5.76189374348083
"ProphetnoDrivers",2020-05-24,"chlorophyll-a",5.90763474687832
"ProphetnoDrivers",2020-05-25,"chlorophyll-a",6.16061040061279
"ProphetnoDrivers",2020-05-26,"chlorophyll-a",6.58793147799359
"ProphetnoDrivers",2020-05-27,"chlorophyll-a",6.68597073409143
"ProphetnoDrivers",2020-05-28,"chlorophyll-a",6.75762531926613
"ProphetnoDrivers",2020-05-29,"chlorophyll-a",6.75158791676375
"ProphetnoDrivers",2020-05-30,"chlorophyll-a",6.87185969268071
"ProphetnoDrivers",2020-05-31,"chlorophyll-a",6.96778026170696
"ProphetnoDrivers",2020-06-01,"chlorophyll-a",7.14323533719539
"ProphetnoDrivers",2020-06-02,"chlorophyll-a",7.46582084920402
"ProphetnoDrivers",2020-06-03,"chlorophyll-a",7.43296135352195
"ProphetnoDrivers",2020-06-04,"chlorophyll-a",7.3491902014692
"ProphetnoDrivers",2020-06-05,"chlorophyll-a",7.16542515501364
"ProphetnoDrivers",2020-06-06,"chlorophyll-a",7.08847159340813
"ProphetnoDrivers",2020-06-07,"chlorophyll-a",6.97102793160548
"ProphetnoDrivers",2020-06-08,"chlorophyll-a",6.9208537251647
"ProphetnoDrivers",2020-06-09,"chlorophyll-a",7.00987946064581
"ProphetnoDrivers",2020-06-10,"chlorophyll-a",6.74025648747061
"ProphetnoDrivers",2020-06-11,"chlorophyll-a",6.42155560830203
"ProphetnoDrivers",2020-06-12,"chlorophyll-a",6.00994945865083
"ProphetnoDrivers",2020-06-13,"chlorophyll-a",5.71761263896284
"ProphetnoDrivers",2020-06-14,"chlorophyll-a",5.40261637496333
"ProphetnoDrivers",2020-06-15,"chlorophyll-a",5.17798060823812
"ProphetnoDrivers",2020-06-16,"chlorophyll-a",5.12066518697656
"ProphetnoDrivers",2020-06-17,"chlorophyll-a",4.73750143190749
"ProphetnoDrivers",2020-06-18,"chlorophyll-a",4.34227550788997
"ProphetnoDrivers",2020-06-19,"chlorophyll-a",3.89480165794036
"ProphetnoDrivers",2020-06-20,"chlorophyll-a",3.61022212558046
"ProphetnoDrivers",2020-06-21,"chlorophyll-a",3.3488132568271
"ProphetnoDrivers",2020-06-22,"chlorophyll-a",3.22496319480527
"ProphetnoDrivers",2020-06-23,"chlorophyll-a",3.3161050424026
"ProphetnoDrivers",2020-06-24,"chlorophyll-a",3.12860863343324
"ProphetnoDrivers",2020-06-25,"chlorophyll-a",2.97484379376647
"ProphetnoDrivers",2020-06-26,"chlorophyll-a",2.81225414563564
"ProphetnoDrivers",2020-06-27,"chlorophyll-a",2.85267878698137
"ProphetnoDrivers",2020-06-28,"chlorophyll-a",2.95220133033893
"ProphetnoDrivers",2020-06-29,"chlorophyll-a",3.22019118547047
"ProphetnoDrivers",2020-06-30,"chlorophyll-a",3.72831991502523
"ProphetnoDrivers",2020-07-01,"chlorophyll-a",3.97655425835519
"ProphetnoDrivers",2020-07-02,"chlorophyll-a",4.27033669221536
"ProphetnoDrivers",2020-07-03,"chlorophyll-a",4.55979014563353
"ProphetnoDrivers",2020-07-04,"chlorophyll-a",5.04918139773639
"ProphetnoDrivers",2020-07-05,"chlorophyll-a",5.58691953895807
"ProphetnoDrivers",2020-07-06,"chlorophyll-a",6.27475104948665
"ProphetnoDrivers",2020-07-07,"chlorophyll-a",7.17693084897122
"ProphetnoDrivers",2020-07-08,"chlorophyll-a",7.78636737827323
"ProphetnoDrivers",2020-07-09,"chlorophyll-a",8.40194907676887
"ProphetnoDrivers",2020-07-10,"chlorophyll-a",8.96788548418629
"ProphetnoDrivers",2020-07-11,"chlorophyll-a",9.6832943103136
"ProphetnoDrivers",2020-07-12,"chlorophyll-a",10.3923079509277
"ProphetnoDrivers",2020-07-13,"chlorophyll-a",11.1933584594306
"ProphetnoDrivers",2020-07-14,"chlorophyll-a",12.1484182064597
"ProphetnoDrivers",2020-07-15,"chlorophyll-a",12.7491926438036
"ProphetnoDrivers",2020-07-16,"chlorophyll-a",13.29447141123
"ProphetnoDrivers",2020-07-17,"chlorophyll-a",13.7294704392072
"ProphetnoDrivers",2020-07-18,"chlorophyll-a",14.2553963785848
"ProphetnoDrivers",2020-07-19,"chlorophyll-a",14.7195073879695
"ProphetnoDrivers",2020-07-20,"chlorophyll-a",15.2243303911413
"ProphetnoDrivers",2020-07-21,"chlorophyll-a",15.8368136622622
"ProphetnoDrivers",2020-07-22,"chlorophyll-a",16.0544132618028
"ProphetnoDrivers",2020-07-23,"chlorophyll-a",16.1868993453939
"ProphetnoDrivers",2020-07-24,"chlorophyll-a",16.1818316470092
"ProphetnoDrivers",2020-07-25,"chlorophyll-a",16.2477111498443
"ProphetnoDrivers",2020-07-26,"chlorophyll-a",16.2393128728219
"ProphetnoDrivers",2020-07-27,"chlorophyll-a",16.2667496492765
"ProphetnoDrivers",2020-07-28,"chlorophyll-a",16.404472055332
"ProphetnoDrivers",2020-07-29,"chlorophyll-a",16.1572065047159
"ProphetnoDrivers",2020-07-30,"chlorophyll-a",15.8370436338385
"ProphetnoDrivers",2020-07-31,"chlorophyll-a",15.4025156527681
"ProphetnoDrivers",2020-08-01,"chlorophyll-a",15.067900003159
"ProphetnoDrivers",2020-08-02,"chlorophyll-a",14.6930292024978
"ProphetnoDrivers",2020-08-03,"chlorophyll-a",14.3922725306256
"ProphetnoDrivers",2020-08-04,"chlorophyll-a",14.2434735202248
"ProphetnoDrivers",2020-08-05,"chlorophyll-a",13.7538463162572
"ProphetnoDrivers",2020-08-06,"chlorophyll-a",13.2370435502785
"ProphetnoDrivers",2020-08-07,"chlorophyll-a",12.6522343957632
"ProphetnoDrivers",2020-08-08,"chlorophyll-a",12.2134296125507
"ProphetnoDrivers",2020-08-09,"chlorophyll-a",11.779332425451
"ProphetnoDrivers",2020-08-10,"chlorophyll-a",11.4623793920576
"ProphetnoDrivers",2020-08-11,"chlorophyll-a",11.3377533008017
"ProphetnoDrivers",2020-08-12,"chlorophyll-a",10.9093688808182
"ProphetnoDrivers",2020-08-13,"chlorophyll-a",10.4870413895847
"ProphetnoDrivers",2020-08-14,"chlorophyll-a",10.0256739405469
"ProphetnoDrivers",2020-08-15,"chlorophyll-a",9.73469742889569
"ProphetnoDrivers",2020-08-16,"chlorophyll-a",9.46803888471967
"ProphetnoDrivers",2020-08-17,"chlorophyll-a",9.333279407878
"ProphetnoDrivers",2020-08-18,"chlorophyll-a",9.40078081887209
"ProphetnoDrivers",2020-08-19,"chlorophyll-a",9.16977906974247
"ProphetnoDrivers",2020-08-20,"chlorophyll-a",8.94565198157731
"ProphetnoDrivers",2020-08-21,"chlorophyll-a",8.67919497129537
"ProphetnoDrivers",2020-08-22,"chlorophyll-a",8.57613677794797
"ProphetnoDrivers",2020-08-23,"chlorophyll-a",8.48716956310873
"ProphetnoDrivers",2020-08-24,"chlorophyll-a",8.51715350796932
"ProphetnoDrivers",2020-08-25,"chlorophyll-a",8.73427445017864
"ProphetnoDrivers",2020-08-26,"chlorophyll-a",8.63615245858695
"ProphetnoDrivers",2020-08-27,"chlorophyll-a",8.52710920444046
"ProphetnoDrivers",2020-08-28,"chlorophyll-a",8.35742850166738
"ProphetnoDrivers",2020-08-29,"chlorophyll-a",8.33284312352533
"ProphetnoDrivers",2020-08-30,"chlorophyll-a",8.30452371283796
"ProphetnoDrivers",2020-08-31,"chlorophyll-a",8.37823164646978
"ProphetnoDrivers",2020-09-01,"chlorophyll-a",8.62341637252817
"ProphetnoDrivers",2020-09-02,"chlorophyll-a",8.53925726904464
"ProphetnoDrivers",2020-09-03,"chlorophyll-a",8.4318601398325
"ProphetnoDrivers",2020-09-04,"chlorophyll-a",8.2534450169263
"ProphetnoDrivers",2020-09-05,"chlorophyll-a",8.21176064399934
"ProphetnoDrivers",2020-09-06,"chlorophyll-a",8.16000362984184
"ProphetnoDrivers",2020-09-07,"chlorophyll-a",8.2059061472276
"ProphetnoDrivers",2020-09-08,"chlorophyll-a",8.42077449771173
"ProphetnoDrivers",2020-09-09,"chlorophyll-a",8.30548013111907
"ProphetnoDrivers",2020-09-10,"chlorophyll-a",8.16761447548205
"ProphetnoDrivers",2020-09-11,"chlorophyll-a",7.96064515547479
"ProphetnoDrivers",2020-09-12,"chlorophyll-a",7.89330953272382
"ProphetnoDrivers",2020-09-13,"chlorophyll-a",7.81952375763732
"ProphetnoDrivers",2020-09-14,"chlorophyll-a",7.84747105312126
"ProphetnoDrivers",2020-09-15,"chlorophyll-a",8.04865105350826
"ProphetnoDrivers",2020-09-16,"chlorophyll-a",7.92389097172591
"ProphetnoDrivers",2020-09-17,"chlorophyll-a",7.78052884921812
"ProphetnoDrivers",2020-09-18,"chlorophyll-a",7.57160512098147
"ProphetnoDrivers",2020-09-19,"chlorophyll-a",7.50529688713588
"ProphetnoDrivers",2020-09-20,"chlorophyll-a",7.43487139567893
"ProphetnoDrivers",2020-09-21,"chlorophyll-a",7.46782068570929
"ProphetnoDrivers",2020-09-22,"chlorophyll-a",7.67495741603629
"ProphetnoDrivers",2020-09-23,"chlorophyll-a",7.55647088519448
"ProphetnoDrivers",2020-09-24,"chlorophyll-a",7.41915181873905
"ProphetnoDrivers",2020-09-25,"chlorophyll-a",7.21562061931183
"ProphetnoDrivers",2020-09-26,"chlorophyll-a",7.15379212412961
"ProphetnoDrivers",2020-09-27,"chlorophyll-a",7.08685225959853
"ProphetnoDrivers",2020-09-28,"chlorophyll-a",7.12240769316088
"ProphetnoDrivers",2020-09-29,"chlorophyll-a",7.33158794918206
"ProphetnoDrivers",2020-09-30,"chlorophyll-a",7.21509874349368
"ProphetnoDrivers",2020-10-01,"chlorophyll-a",7.08043517382156
"ProphetnoDrivers",2020-10-02,"chlorophyll-a",6.88108983157971
"ProphetnoDrivers",2020-10-03,"chlorophyll-a",6.82598954455463
"ProphetnoDrivers",2020-10-04,"chlorophyll-a",6.76943707691866
"ProphetnoDrivers",2020-10-05,"chlorophyll-a",6.82022006375866
"ProphetnoDrivers",2020-10-06,"chlorophyll-a",7.05066802536756
"ProphetnoDrivers",2020-10-07,"chlorophyll-a",6.96265775071611
"ProphetnoDrivers",2020-10-08,"chlorophyll-a",6.86477732836998
"ProphetnoDrivers",2020-10-09,"chlorophyll-a",6.71148558482715
"ProphetnoDrivers",2020-10-10,"chlorophyll-a",6.71250233584841
"ProphetnoDrivers",2020-10-11,"chlorophyll-a",6.72270739965079
"ProphetnoDrivers",2020-10-12,"chlorophyll-a",6.85121220819278
"ProphetnoDrivers",2020-10-13,"chlorophyll-a",7.17038620347342
"ProphetnoDrivers",2020-10-14,"chlorophyll-a",7.18183949334007
"ProphetnoDrivers",2020-10-15,"chlorophyll-a",7.19357297283942
"ProphetnoDrivers",2020-10-16,"chlorophyll-a",7.15913333209557
"ProphetnoDrivers",2020-10-17,"chlorophyll-a",7.28700872267396
"ProphetnoDrivers",2020-10-18,"chlorophyll-a",7.43054311108686
"ProphetnoDrivers",2020-10-19,"chlorophyll-a",7.69703288236712
"ProphetnoDrivers",2020-10-20,"chlorophyll-a",8.15678736525486
"ProphetnoDrivers",2020-10-21,"chlorophyll-a",8.30915390633846
"ProphetnoDrivers",2020-10-22,"chlorophyll-a",8.45971760738199
"ProphetnoDrivers",2020-10-23,"chlorophyll-a",8.55951182157012
"ProphetnoDrivers",2020-10-24,"chlorophyll-a",8.81447366425531
"ProphetnoDrivers",2020-10-25,"chlorophyll-a",9.07542090436966
"ProphetnoDrivers",2020-10-26,"chlorophyll-a",9.44721204068423
"ProphetnoDrivers",2020-10-27,"chlorophyll-a",9.99786943182111
"ProphetnoDrivers",2020-10-28,"chlorophyll-a",10.2246643149957
"ProphetnoDrivers",2020-10-29,"chlorophyll-a",10.4313720992476
"ProphetnoDrivers",2020-10-30,"chlorophyll-a",10.5675324161556
"ProphetnoDrivers",2020-10-31,"chlorophyll-a",10.8379467349673
"ProphetnoDrivers",2020-11-01,"chlorophyll-a",11.0926886672197
"ProphetnoDrivers",2020-11-02,"chlorophyll-a",11.436287768601
"ProphetnoDrivers",2020-11-03,"chlorophyll-a",11.9368659852538
"ProphetnoDrivers",2020-11-04,"chlorophyll-a",12.0922251539373
"ProphetnoDrivers",2020-11-05,"chlorophyll-a",12.20709382536
"ProphetnoDrivers",2020-11-06,"chlorophyll-a",12.2323680897344
"ProphetnoDrivers",2020-11-07,"chlorophyll-a",12.3745797143531
"ProphetnoDrivers",2020-11-08,"chlorophyll-a",12.4858675129169
"ProphetnoDrivers",2020-11-09,"chlorophyll-a",12.6731138173127
"ProphetnoDrivers",2020-11-10,"chlorophyll-a",13.0070264985838
"ProphetnoDrivers",2020-11-11,"chlorophyll-a",12.9881664443071
"ProphetnoDrivers",2020-11-12,"chlorophyll-a",12.924130413228
"ProphetnoDrivers",2020-11-13,"chlorophyll-a",12.7687257028624
"ProphetnoDrivers",2020-11-14,"chlorophyll-a",12.7313717497437
"ProphetnoDrivers",2020-11-15,"chlorophyll-a",12.6670063921025
"ProphetnoDrivers",2020-11-16,"chlorophyll-a",12.6851604227702
"ProphetnoDrivers",2020-11-17,"chlorophyll-a",12.8589825321329
"ProphetnoDrivers",2020-11-18,"chlorophyll-a",12.6912160493726
"ProphetnoDrivers",2020-11-19,"chlorophyll-a",12.4913382556811
"ProphetnoDrivers",2020-11-20,"chlorophyll-a",12.2147020442893
"ProphetnoDrivers",2020-11-21,"chlorophyll-a",12.0719113273955
"ProphetnoDrivers",2020-11-22,"chlorophyll-a",11.9187129778887
"ProphetnoDrivers",2020-11-23,"chlorophyll-a",11.8650668976756
"ProphetnoDrivers",2020-11-24,"chlorophyll-a",11.9841766930683
"ProphetnoDrivers",2020-11-25,"chlorophyll-a",11.7784819957954
"ProphetnoDrivers",2020-11-26,"chlorophyll-a",11.5568230031792
"ProphetnoDrivers",2020-11-27,"chlorophyll-a",11.2736138322246
"ProphetnoDrivers",2020-11-28,"chlorophyll-a",11.1382594725684
"ProphetnoDrivers",2020-11-29,"chlorophyll-a",11.0050932543691
"ProphetnoDrivers",2020-11-30,"chlorophyll-a",10.9824971952801
"ProphetnoDrivers",2020-12-01,"chlorophyll-a",11.1419856551811
"ProphetnoDrivers",2020-12-02,"chlorophyll-a",10.9842516827205
"ProphetnoDrivers",2020-12-03,"chlorophyll-a",10.8163849680109
"ProphetnoDrivers",2020-12-04,"chlorophyll-a",10.5910963831736
"ProphetnoDrivers",2020-12-05,"chlorophyll-a",10.5161823780596
"ProphetnoDrivers",2020-12-06,"chlorophyll-a",10.4445047709195
"ProphetnoDrivers",2020-12-07,"chlorophyll-a",10.4831471044558
"ProphetnoDrivers",2020-12-08,"chlorophyll-a",10.7025270202958
"ProphetnoDrivers",2020-12-09,"chlorophyll-a",10.6024633067232
"ProphetnoDrivers",2020-12-10,"chlorophyll-a",10.4894060719287
"ProphetnoDrivers",2020-12-11,"chlorophyll-a",10.3156648415772
"ProphetnoDrivers",2020-12-12,"chlorophyll-a",10.2888679478655
"ProphetnoDrivers",2020-12-13,"chlorophyll-a",10.2619291267173
"ProphetnoDrivers",2020-12-14,"chlorophyll-a",10.3421831335373
"ProphetnoDrivers",2020-12-15,"chlorophyll-a",10.6004707110371
"ProphetnoDrivers",2020-12-16,"chlorophyll-a",10.5371726552158
"ProphetnoDrivers",2020-12-17,"chlorophyll-a",10.4594026971131
"ProphetnoDrivers",2020-12-18,"chlorophyll-a",10.3201953969548
"ProphetnoDrivers",2020-12-19,"chlorophyll-a",10.3279239018019
"ProphetnoDrivers",2020-12-20,"chlorophyll-a",10.336225005148
"ProphetnoDrivers",2020-12-21,"chlorophyll-a",10.4530948283054
"ProphetnoDrivers",2020-12-22,"chlorophyll-a",10.7499369051207
"ProphetnoDrivers",2020-12-23,"chlorophyll-a",10.7275637550042
"ProphetnoDrivers",2020-12-24,"chlorophyll-a",10.6933628479192
"ProphetnoDrivers",2020-12-25,"chlorophyll-a",10.6004641518323
"ProphetnoDrivers",2020-12-26,"chlorophyll-a",10.6571448825627
"ProphetnoDrivers",2020-12-27,"chlorophyll-a",10.7167494121579
"ProphetnoDrivers",2020-12-28,"chlorophyll-a",10.8867879044944
"ProphetnoDrivers",2020-12-29,"chlorophyll-a",11.237891494893
"ProphetnoDrivers",2020-12-30,"chlorophyll-a",11.2701444658838
"ProphetnoDrivers",2020-12-31,"chlorophyll-a",11.2899643928634
"ProphetnoDrivers",2021-01-01,"chlorophyll-a",11.2494059690769
"ProphetnoDrivers",2021-01-02,"chlorophyll-a",11.3556033943327
"ProphetnoDrivers",2021-01-03,"chlorophyll-a",11.4607319635584
"ProphetnoDrivers",2021-01-04,"chlorophyll-a",11.6711510129653
"ProphetnoDrivers",2021-01-05,"chlorophyll-a",12.0565084535527
"ProphetnoDrivers",2021-01-06,"chlorophyll-a",12.115806083665
"ProphetnoDrivers",2021-01-07,"chlorophyll-a",12.1546344086611
"ProphetnoDrivers",2021-01-08,"chlorophyll-a",12.1244117693437
"ProphetnoDrivers",2021-01-09,"chlorophyll-a",12.2318608733119
"ProphetnoDrivers",2021-01-10,"chlorophyll-a",12.3289981042193
"ProphetnoDrivers",2021-01-11,"chlorophyll-a",12.5222966251689
"ProphetnoDrivers",2021-01-12,"chlorophyll-a",12.8818025884964
"ProphetnoDrivers",2021-01-13,"chlorophyll-a",12.9072029831354
"ProphetnoDrivers",2021-01-14,"chlorophyll-a",12.905053469448
"ProphetnoDrivers",2021-01-15,"chlorophyll-a",12.8280009239485
"ProphetnoDrivers",2021-01-16,"chlorophyll-a",12.8842340157622
"ProphetnoDrivers",2021-01-17,"chlorophyll-a",12.9274377223771
"ProphetnoDrivers",2021-01-18,"chlorophyll-a",13.0659136273859
"ProphetnoDrivers",2021-01-19,"chlorophyll-a",13.3716464122597
"ProphetnoDrivers",2021-01-20,"chlorophyll-a",13.3463164174006
"ProphetnoDrivers",2021-01-21,"chlorophyll-a",13.2984681735555
"ProphetnoDrivers",2021-01-22,"chlorophyll-a",13.1826713405955
"ProphetnoDrivers",2021-01-23,"chlorophyll-a",13.2089092037752
"ProphetnoDrivers",2021-01-24,"chlorophyll-a",13.2324725234991
"ProphetnoDrivers",2021-01-25,"chlorophyll-a",13.3630224735456
"ProphetnoDrivers",2021-01-26,"chlorophyll-a",13.6736049187541
"ProphetnoDrivers",2021-01-27,"chlorophyll-a",13.6666176365572
"ProphetnoDrivers",2021-01-28,"chlorophyll-a",13.6509419489064
"ProphetnoDrivers",2021-01-29,"chlorophyll-a",13.5810765534819
"ProphetnoDrivers",2021-01-30,"chlorophyll-a",13.6665097984753
"ProphetnoDrivers",2021-01-31,"chlorophyll-a",13.7616089962362
"ProphetnoDrivers",2021-02-01,"chlorophyll-a",13.9746909861476
"ProphetnoDrivers",2021-02-02,"chlorophyll-a",14.3770563294574
"ProphetnoDrivers",2021-02-03,"chlorophyll-a",14.4689885185052
"ProphetnoDrivers",2021-02-04,"chlorophyll-a",14.5569290915034
"ProphetnoDrivers",2021-02-05,"chlorophyll-a",14.5926655235329
"ProphetnoDrivers",2021-02-06,"chlorophyll-a",14.7823217298454
"ProphetnoDrivers",2021-02-07,"chlorophyll-a",14.9776540831933
"ProphetnoDrivers",2021-02-08,"chlorophyll-a",15.2838636931552
"ProphetnoDrivers",2021-02-09,"chlorophyll-a",15.769157016797
"ProphetnoDrivers",2021-02-10,"chlorophyll-a",15.9308282013448
"ProphetnoDrivers",2021-02-11,"chlorophyll-a",16.072516980789
"ProphetnoDrivers",2021-02-12,"chlorophyll-a",16.1434767280794
"ProphetnoDrivers",2021-02-13,"chlorophyll-a",16.3480854291298
"ProphetnoDrivers",2021-02-14,"chlorophyll-a",16.5358744986958
"ProphetnoDrivers",2021-02-15,"chlorophyll-a",16.8107358764169
"ProphetnoDrivers",2021-02-16,"chlorophyll-a",17.2400860212535
"ProphetnoDrivers",2021-02-17,"chlorophyll-a",17.3209845353421
"ProphetnoDrivers",2021-02-18,"chlorophyll-a",17.3574148734772
"ProphetnoDrivers",2021-02-19,"chlorophyll-a",17.2995608890261
"ProphetnoDrivers",2021-02-20,"chlorophyll-a",17.3533115060537
"ProphetnoDrivers",2021-02-21,"chlorophyll-a",17.3702683527148
"ProphetnoDrivers",2021-02-22,"chlorophyll-a",17.4569171069265
"ProphetnoDrivers",2021-02-23,"chlorophyll-a",17.6837418781941
"ProphetnoDrivers",2021-02-24,"chlorophyll-a",17.5512814394038
"ProphetnoDrivers",2021-02-25,"chlorophyll-a",17.3673361984286
"ProphetnoDrivers",2021-02-26,"chlorophyll-a",17.0861614086014
"ProphetnoDrivers",2021-02-27,"chlorophyll-a",16.9178809255745
"ProphetnoDrivers",2021-02-28,"chlorophyll-a",16.7183985800449
"ProphetnoDrivers",2021-03-01,"chlorophyll-a",16.5984703094543
"ProphetnoDrivers",2021-03-02,"chlorophyll-a",16.6327188587002
"ProphetnoDrivers",2021-03-03,"chlorophyll-a",16.3255923774255
"ProphetnoDrivers",2021-03-04,"chlorophyll-a",15.9884782778431
"ProphetnoDrivers",2021-03-05,"chlorophyll-a",15.578810219946
"ProphetnoDrivers",2021-03-06,"chlorophyll-a",15.3094047296746
"ProphetnoDrivers",2021-03-07,"chlorophyll-a",15.0383064885316
"ProphetnoDrivers",2021-03-08,"chlorophyll-a",14.8778071249963
"ProphetnoDrivers",2021-03-09,"chlorophyll-a",14.9034206779403
"ProphetnoDrivers",2021-03-10,"chlorophyll-a",14.6198180567138
"ProphetnoDrivers",2021-03-11,"chlorophyll-a",14.3379324693121
"ProphetnoDrivers",2021-03-12,"chlorophyll-a",14.014073888173
"ProphetnoDrivers",2021-03-13,"chlorophyll-a",13.859288852215
"ProphetnoDrivers",2021-03-14,"chlorophyll-a",13.7292440341998
"ProphetnoDrivers",2021-03-15,"chlorophyll-a",13.7332974092794
"ProphetnoDrivers",2021-03-16,"chlorophyll-a",13.9435388439284
