"Date","AirTemp_C","Shortwave_Wm2","Windspeed_ms","Inflow_cms","WaterTemp_C","SRP_ugL","DIN_ugL","LightAttenuation_Kd","Chla_ugL","Flag_AirTemp_C","Flag_Shortwave_Wm2","Flag_Windspeed_ms","Flag_Inflow_cms","Flag_WaterTemp_C","Flag_SRP_ugL","Flag_DIN_ugL","Flag_LightAttenuation_Kd","Flag_Chla_ugL"
2018-11-11,0.796,4.226,1.486,0.0492913423295227,10.9605,5.99884780603213,33.864650741243,0.84537927792369,2.72,0,0,0,0,0,1,1,1,0
2018-11-12,2.691,2.7325,1.0855,0.0488703077511106,10.154,5.80128810237566,23.9607490070933,0.847260405394953,3.73,0,0,0,0,0,1,1,1,0
2018-11-13,9.38,1.59,3.6935,0.0737205242001389,9.809,5.67570194696914,18.0728298407603,0.843384897258083,3.675,0,0,0,0,0,1,1,1,0
2018-11-14,4.6405,1.828,1.824,0.0679502114008376,9.4185,5.56491198453562,11.0972727430383,0.843386657285149,4.35,0,0,0,0,0,1,1,1,0
2018-11-15,2.252,2.6185,2.091,0.124523540978804,8.871,5.47568027741872,6.17065033302741,0.839050289677733,4.6,0,0,0,0,0,1,1,1,0
2018-11-16,4.553,2.9375,2.273,0.120874445962113,8.468001,5.52967861462116,4.53452585242808,0.834855301810837,3.84,0,0,0,0,0,1,1,1,0
2018-11-17,6.1755,2.8385,1.764,0.112383713289433,8.356,5.5813948320122,2.96580165925627,0.832725050832204,2.865,0,0,0,0,0,1,1,1,0
2018-11-18,7.3195,2.6725,1.373,0.10760121436891,8.084,5.64005257754764,2.50852169231496,0.829787839579432,3,0,0,0,0,0,1,1,1,0
2018-11-19,10.66,1.9425,1.817,0.10625765289141,8.186,5.7060286194704,2.39362039970667,0.827442767992029,3.23,0,0,0,0,0,1,1,1,0
2018-11-20,9.680476,2.013,1.991,0.100984315682479,8.637999,5.8010787595902,2.60201104447619,0.823655902815064,3.44,0,0,0,0,0,1,1,1,0
2018-11-21,7.256,2.984,2.4915,0.0921405138532501,8.396,5.81252897969133,2.06743575120485,0.821810335926577,3.89,0,0,0,0,0,1,1,1,0
2018-11-22,6.419,2.5075,2.334,0.0861189925261233,8.121,5.86534611409064,2.14054949211647,0.819241383549952,3.97,0,0,0,0,0,1,1,1,0
2018-11-23,-0.823,1.7245,1.676,0.0797752758098695,7.654,5.8856244031304,1.94598501088499,0.816609415732082,3.395,0,0,0,0,0,1,1,1,0
2018-11-24,3.15,1.9585,1.7615,0.101961125879506,7.283,5.92965496183023,2.65711434574619,0.810905476814658,3.52,0,0,0,0,0,1,1,1,0
2018-11-25,10.424112,2.497,1.598,0.0984078334380191,7.078,6.00409288820257,3.26226420773521,0.808432603807765,4.365,0,0,0,0,0,1,1,1,0
2018-11-26,10.32,1.0295,2.7285,0.0943062572382145,7.019,6.07607769806727,3.52247960214991,0.805274283582789,4.68,0,0,0,0,0,1,1,1,0
2018-11-27,2.148,1.698,3.161,0.0903083979398885,6.774,6.11314268261017,3.13536244554723,0.803413732710266,5.22,0,0,0,0,0,1,1,1,0
2018-11-28,-1.975,2.6605,5.068,0.0867101774446823,6.06,6.1725500687195,3.42481962264823,0.801152483232328,5.94,0,0,0,0,0,1,1,1,0
2018-11-29,5.718,1.8835,1.654,0.0809070540854078,5.472,6.22879313851885,3.6280831156874,0.799037297971385,6.09,0,0,0,0,0,1,1,1,0
2018-11-30,11.717884,0.5935,1.516,0.0803399691673894,5.627,6.28221145717524,3.76095089533096,0.796657307027477,7.74,0,0,0,0,0,1,1,1,0
2018-12-01,6.617,0.6745,1.319,0.0792129706413948,5.998,6.34467404769585,4.06450459218801,0.792949472713039,8.3,0,0,0,0,0,1,1,1,0
2018-12-02,10.255,0.8085,1.357,0.0764371492990432,5.8495,6.39267104274016,4.10265964931718,0.790517089444393,7.09,0,0,0,0,0,1,1,1,0
2018-12-03,10.66,1.831,2.267,0.0758891021959775,6.049,6.43236460448273,4.03519484312388,0.788691894342926,6.68,0,0,0,0,0,1,1,1,0
