"datetime","depth","variable","observation"
2019-03-09,NA,"n_load",0.1867012
2019-03-09,NA,"p_load",0.01889408
2019-03-10,NA,"inflow_rate",0.201
2019-03-10,NA,"n_load",0.1821864
2019-03-10,NA,"p_load",0.0189342
2019-03-11,NA,"inflow_rate",0.207
2019-03-11,NA,"n_load",0.1854306
2019-03-11,NA,"p_load",0.0197892
2019-03-12,NA,"inflow_rate",0.2046
2019-03-12,NA,"n_load",0.18109146
2019-03-12,NA,"p_load",0.0198462
2019-03-13,NA,"inflow_rate",0.2033
2019-03-13,NA,"n_load",0.17778585
2019-03-13,NA,"p_load",0.02000472
2019-03-14,NA,"inflow_rate",0.2035
2019-03-14,NA,"n_load",0.17580365
2019-03-14,NA,"p_load",0.0203093
2019-03-15,NA,"inflow_rate",0.2054
2019-03-15,NA,"n_load",0.17526782
2019-03-15,NA,"p_load",0.02076594
2019-03-16,NA,"inflow_rate",0.2059
2019-03-16,NA,"n_load",0.17351193
2019-03-16,NA,"p_load",0.02110475
2019-03-17,NA,"inflow_rate",0.2051
2019-03-17,NA,"n_load",0.17066371
2019-03-17,NA,"p_load",0.02130989
2019-03-18,NA,"inflow_rate",0.2059
2019-03-18,NA,"n_load",0.16914685
2019-03-18,NA,"p_load",0.02168127
2019-03-19,NA,"inflow_rate",0.2049
2019-03-19,NA,"n_load",0.16414539
2019-03-19,NA,"p_load",0.02049
2019-03-20,NA,"inflow_rate",0.2041
2019-03-20,NA,"n_load",0.15932046
2019-03-20,NA,"p_load",0.01934868
2019-03-21,NA,"inflow_rate",0.2051
2019-03-21,NA,"n_load",0.15591702
2019-03-21,NA,"p_load",0.01835645
2019-03-22,NA,"inflow_rate",0.2039
2019-03-22,NA,"n_load",0.15080444
2019-03-22,NA,"p_load",0.01716838
2019-03-23,NA,"inflow_rate",0.1965
2019-03-23,NA,"n_load",0.1413228
2019-03-23,NA,"p_load",0.0155235
2019-03-24,NA,"inflow_rate",0.1972
2019-03-24,NA,"n_load",0.13780336
2019-03-24,NA,"p_load",0.01453364
2019-03-25,NA,"inflow_rate",0.1946
2019-03-25,NA,"n_load",0.13199718
2019-03-25,NA,"p_load",0.01331064
2019-03-26,NA,"inflow_rate",0.192
2019-03-26,NA,"n_load",0.1263168
2019-03-26,NA,"p_load",0.0121344
2019-03-27,NA,"inflow_rate",0.1871
2019-03-27,NA,"n_load",0.11927625
2019-03-27,NA,"p_load",0.01083309
2019-03-28,NA,"inflow_rate",0.1866
2019-03-28,NA,"n_load",0.1151322
2019-03-28,NA,"p_load",0.00981516
2019-03-29,NA,"inflow_rate",0.1884
2019-03-29,NA,"n_load",0.11239944
2019-03-29,NA,"p_load",0.00893016
2019-03-30,NA,"inflow_rate",0.1889
2019-03-30,NA,"n_load",0.10882529
2019-03-30,NA,"p_load",0.00795269
2019-03-31,NA,"inflow_rate",0.1911
2019-03-31,NA,"n_load",0.10619427
2019-03-31,NA,"p_load",0.00705159
2019-04-01,NA,"inflow_rate",0.1961
2019-04-01,NA,"n_load",0.10497233
2019-04-01,NA,"p_load",0.00619676
2019-04-02,NA,"inflow_rate",0.1956
2019-04-02,NA,"n_load",0.10771692
2019-04-02,NA,"p_load",0.00647436
2019-04-03,NA,"inflow_rate",0.1893
2019-04-03,NA,"n_load",0.10718166
2019-04-03,NA,"p_load",0.00654978
2019-04-04,NA,"inflow_rate",0.1777
2019-04-04,NA,"n_load",0.10335032
2019-04-04,NA,"p_load",0.00641497
2019-04-05,NA,"inflow_rate",0.1736
2019-04-05,NA,"n_load",0.10365656
2019-04-05,NA,"p_load",0.00652736
2019-04-06,NA,"inflow_rate",0.1723
2019-04-06,NA,"n_load",0.10556821
2019-04-06,NA,"p_load",0.00673693
2019-04-07,NA,"inflow_rate",0.1651
2019-04-07,NA,"n_load",0.10369931
2019-04-07,NA,"p_load",0.00670306
2019-04-08,NA,"inflow_rate",0.1781
2019-04-08,NA,"n_load",0.11462516
2019-04-08,NA,"p_load",0.00749801
2019-04-09,NA,"inflow_rate",0.1869
2019-04-09,NA,"n_load",0.1231671
2019-04-09,NA,"p_load",0.00814884
2019-04-10,NA,"inflow_rate",0.1751
2019-04-10,NA,"n_load",0.11812246
2019-04-10,NA,"p_load",0.00789701
2019-04-11,NA,"inflow_rate",0.1669
2019-04-11,NA,"n_load",0.11517769
2019-04-11,NA,"p_load",0.00777754
2019-04-12,NA,"inflow_rate",0.1691
2019-04-12,NA,"n_load",0.11930005
2019-04-12,NA,"p_load",0.00813371
2019-04-13,NA,"inflow_rate",0.183
2019-04-13,NA,"n_load",0.131943
2019-04-13,NA,"p_load",0.0090768
2019-04-14,NA,"inflow_rate",0.2522
2019-04-14,NA,"n_load",0.18572008
2019-04-14,NA,"p_load",0.01288742
2019-04-15,NA,"inflow_rate",0.2766
2019-04-15,NA,"n_load",0.2080032
2019-04-15,NA,"p_load",0.01454916
2019-04-16,NA,"inflow_rate",0.2244
2019-04-16,NA,"n_load",0.1741344
2019-04-16,NA,"p_load",0.01317228
2019-04-17,NA,"inflow_rate",0.2177
2019-04-17,NA,"n_load",0.17416
2019-04-17,NA,"p_load",0.01408519
2019-04-18,NA,"inflow_rate",0.215
2019-04-18,NA,"n_load",0.1771815
2019-04-18,NA,"p_load",0.0152005
2019-04-19,NA,"inflow_rate",0.2228
2019-04-19,NA,"n_load",0.18897896
2019-04-19,NA,"p_load",0.01708876
2019-04-20,NA,"inflow_rate",0.2246
2019-04-20,NA,"n_load",0.19589612
2019-04-20,NA,"p_load",0.01857442
2019-04-21,NA,"inflow_rate",0.2151
2019-04-21,NA,"n_load",0.19277262
2019-04-21,NA,"p_load",0.01907937
2019-04-22,NA,"inflow_rate",0.2149
2019-04-22,NA,"n_load",0.19777247
2019-04-22,NA,"p_load",0.02037252
2019-04-23,NA,"inflow_rate",0.2164
2019-04-23,NA,"n_load",0.19266092
2019-04-23,NA,"p_load",0.01789628
2019-04-24,NA,"inflow_rate",0.2149
2019-04-24,NA,"n_load",0.18489996
2019-04-24,NA,"p_load",0.01519343
2019-04-25,NA,"inflow_rate",0.2127
2019-04-25,NA,"n_load",0.17662608
2019-04-25,NA,"p_load",0.01248549
2019-04-26,NA,"inflow_rate",0.2146
2019-04-26,NA,"n_load",0.17176584
2019-04-26,NA,"p_load",0.01000036
2019-04-27,NA,"inflow_rate",0.2123
2019-04-27,NA,"n_load",0.16357715
2019-04-27,NA,"p_load",0.00734558
2019-04-28,NA,"inflow_rate",0.214
2019-04-28,NA,"n_load",0.158467
2019-04-28,NA,"p_load",0.0048364
2019-04-29,NA,"inflow_rate",0.2106
2019-04-29,NA,"n_load",0.14965236
2019-04-29,NA,"p_load",0.0022113
2019-04-30,NA,"inflow_rate",0.2123
2019-04-30,NA,"n_load",0.16981877
2019-04-30,NA,"p_load",0.00447953
2019-05-01,NA,"inflow_rate",0.2123
2019-05-01,NA,"n_load",0.18877716
2019-05-01,NA,"p_load",0.00670868
2019-05-02,NA,"inflow_rate",0.2114
2019-05-02,NA,"n_load",0.2068549
2019-05-02,NA,"p_load",0.00889994
2019-05-03,NA,"inflow_rate",0.2101
2019-05-03,NA,"n_load",0.22432377
2019-05-03,NA,"p_load",0.01105126
2019-05-04,NA,"inflow_rate",0.2081
2019-05-04,NA,"n_load",0.2407717
2019-05-04,NA,"p_load",0.01315192
2019-05-05,NA,"inflow_rate",0.2052
2019-05-05,NA,"n_load",0.25574076
2019-05-05,NA,"p_load",0.01512324
2019-05-06,NA,"inflow_rate",0.201
2019-05-06,NA,"n_load",0.2684556
2019-05-06,NA,"p_load",0.0169242
2019-05-07,NA,"inflow_rate",0.1948
2019-05-07,NA,"n_load",0.24790248
2019-05-07,NA,"p_load",0.01698656
2019-05-08,NA,"inflow_rate",0.1872
2019-05-08,NA,"n_load",0.22645584
2019-05-08,NA,"p_load",0.01690416
2019-05-09,NA,"inflow_rate",0.1785
2019-05-09,NA,"n_load",0.2047038
2019-05-09,NA,"p_load",0.01665405
2019-05-10,NA,"inflow_rate",0.1694
2019-05-10,NA,"n_load",0.18359572
2019-05-10,NA,"p_load",0.01631322
2019-05-11,NA,"inflow_rate",0.1667
2019-05-11,NA,"n_load",0.1702007
2019-05-11,NA,"p_load",0.01655331
2019-05-12,NA,"inflow_rate",0.1743
2019-05-12,NA,"n_load",0.1669794
2019-05-12,NA,"p_load",0.01783089
2019-05-13,NA,"inflow_rate",0.173
2019-05-13,NA,"n_load",0.1548523
2019-05-13,NA,"p_load",0.0182169
2019-05-14,NA,"inflow_rate",0.1639
2019-05-14,NA,"n_load",0.16181847
2019-05-14,NA,"p_load",0.01652112
2019-05-15,NA,"inflow_rate",0.1542
2019-05-15,NA,"n_load",0.16644348
2019-05-15,NA,"p_load",0.01484946
2019-05-16,NA,"inflow_rate",0.1466
2019-05-16,NA,"n_load",0.17175656
2019-05-16,NA,"p_load",0.01345788
2019-05-17,NA,"inflow_rate",0.1405
2019-05-17,NA,"n_load",0.1775639
2019-05-17,NA,"p_load",0.0122516
2019-05-18,NA,"inflow_rate",0.1348
2019-05-18,NA,"n_load",0.18277532
2019-05-18,NA,"p_load",0.01114796
2019-05-19,NA,"inflow_rate",0.1298
2019-05-19,NA,"n_load",0.18796338
2019-05-19,NA,"p_load",0.01015036
2019-05-20,NA,"inflow_rate",0.1256
2019-05-20,NA,"n_load",0.19346168
2019-05-20,NA,"p_load",0.00925672
2019-05-21,NA,"inflow_rate",0.1205
2019-05-21,NA,"n_load",0.1837143
2019-05-21,NA,"p_load",0.00924235
2019-05-22,NA,"inflow_rate",0.1164
2019-05-22,NA,"n_load",0.17562432
2019-05-22,NA,"p_load",0.00927708
2019-05-23,NA,"inflow_rate",0.1159
2019-05-23,NA,"n_load",0.17305029
2019-05-23,NA,"p_load",0.00958493
2019-05-24,NA,"inflow_rate",0.1139
2019-05-24,NA,"n_load",0.16827586
2019-05-24,NA,"p_load",0.00976123
2019-05-25,NA,"inflow_rate",0.1144
2019-05-25,NA,"n_load",0.16721848
2019-05-25,NA,"p_load",0.01014728
2019-05-26,NA,"inflow_rate",0.1172
2019-05-26,NA,"n_load",0.1694712
2019-05-26,NA,"p_load",0.01075896
2019-05-27,NA,"inflow_rate",0.118
2019-05-27,NA,"n_load",0.1687754
2019-05-27,NA,"p_load",0.0111864
2019-05-28,NA,"inflow_rate",0.115
2019-05-28,NA,"n_load",0.155595
2019-05-28,NA,"p_load",0.0100855
2019-05-29,NA,"inflow_rate",0.1132
2019-05-29,NA,"n_load",0.14442056
2019-05-29,NA,"p_load",0.00913524
2019-05-30,NA,"inflow_rate",0.1117
2019-05-30,NA,"n_load",0.13388362
2019-05-30,NA,"p_load",0.00823229
2019-05-31,NA,"inflow_rate",0.1118
2019-05-31,NA,"n_load",0.1407003
2019-05-31,NA,"p_load",0.00912288
2019-06-01,NA,"inflow_rate",0.1113
2019-06-01,NA,"n_load",0.14674905
2019-06-01,NA,"p_load",0.00996135
2019-06-02,NA,"inflow_rate",0.1077
2019-06-02,NA,"n_load",0.14845368
2019-06-02,NA,"p_load",0.01048998
2019-06-03,NA,"inflow_rate",0.0845
2019-06-03,NA,"n_load",0.12155325
2019-06-03,NA,"p_load",0.00889785
2019-06-04,NA,"inflow_rate",0.0565
2019-06-04,NA,"n_load",0.0786932
2019-06-04,NA,"p_load",0.00561045
2019-06-05,NA,"inflow_rate",0.0547
2019-06-05,NA,"n_load",0.07369184
2019-06-05,NA,"p_load",0.00510351
2019-06-06,NA,"inflow_rate",0.0893
2019-06-06,NA,"n_load",0.11621502
2019-06-06,NA,"p_load",0.00778696
2019-06-07,NA,"inflow_rate",0.0352
2019-06-07,NA,"n_load",0.04420416
2019-06-07,NA,"p_load",0.00285824
2019-06-08,NA,"inflow_rate",0.0653
2019-06-08,NA,"n_load",0.07901953
2019-06-08,NA,"p_load",0.00491056
2019-06-09,NA,"inflow_rate",0.0641
2019-06-09,NA,"n_load",0.07464445
2019-06-09,NA,"p_load",0.00443572
2019-06-10,NA,"inflow_rate",0.0727
2019-06-10,NA,"n_load",0.08133676
2019-06-10,NA,"p_load",0.00459464
2019-06-11,NA,"inflow_rate",0.0796
2019-06-11,NA,"n_load",0.09455684
2019-06-11,NA,"p_load",0.00515012
2019-06-12,NA,"inflow_rate",0.0677
2019-06-12,NA,"n_load",0.08510567
2019-06-12,NA,"p_load",0.00448174
2019-06-13,NA,"inflow_rate",0.0616
2019-06-13,NA,"n_load",0.08169392
2019-06-13,NA,"p_load",0.00417032
2019-06-14,NA,"inflow_rate",0.0498
2019-06-14,NA,"n_load",0.06948594
2019-06-14,NA,"p_load",0.00344616
2019-06-15,NA,"inflow_rate",0.0427
2019-06-15,NA,"n_load",0.06252988
2019-06-15,NA,"p_load",0.00301889
2019-06-16,NA,"inflow_rate",0.0404
2019-06-16,NA,"n_load",0.06195744
2019-06-16,NA,"p_load",0.00291688
2019-06-17,NA,"inflow_rate",0.0388
2019-06-17,NA,"n_load",0.06218476
2019-06-17,NA,"p_load",0.00285956
2019-06-18,NA,"inflow_rate",0.0375
2019-06-18,NA,"n_load",0.06221625
2019-06-18,NA,"p_load",0.0028425
2019-06-19,NA,"inflow_rate",0.0363
2019-06-19,NA,"n_load",0.06227628
2019-06-19,NA,"p_load",0.00282777
2019-06-20,NA,"inflow_rate",0.0338
2019-06-20,NA,"n_load",0.0598936
2019-06-20,NA,"p_load",0.002704
2019-06-21,NA,"inflow_rate",0.0296
2019-06-21,NA,"n_load",0.0541236
2019-06-21,NA,"p_load",0.00243016
2019-06-22,NA,"inflow_rate",0.0269
2019-06-22,NA,"n_load",0.05070381
2019-06-22,NA,"p_load",0.00226498
2019-06-23,NA,"inflow_rate",0.0243
2019-06-23,NA,"n_load",0.04717602
2019-06-23,NA,"p_load",0.00209709
2019-06-24,NA,"inflow_rate",0.0256
2019-06-24,NA,"n_load",0.05114368
2019-06-24,NA,"p_load",0.00226304
2019-06-25,NA,"inflow_rate",0.0292
2019-06-25,NA,"n_load",0.05998556
2019-06-25,NA,"p_load",0.00264552
2019-06-26,NA,"inflow_rate",0.0248
2019-06-26,NA,"n_load",0.05234784
2019-06-26,NA,"p_load",0.00229896
2019-06-27,NA,"inflow_rate",0.0217
2019-06-27,NA,"n_load",0.04702824
2019-06-27,NA,"p_load",0.00205716
2019-06-28,NA,"inflow_rate",0.0199
2019-06-28,NA,"n_load",0.04764259
2019-06-28,NA,"p_load",0.00235815
2019-06-29,NA,"inflow_rate",0.0178
2019-06-29,NA,"n_load",0.04665202
2019-06-29,NA,"p_load",0.00252938
2019-06-30,NA,"inflow_rate",0.0161
2019-06-30,NA,"n_load",0.04584797
2019-06-30,NA,"p_load",0.00266938
2019-07-01,NA,"inflow_rate",0.0135
2019-07-01,NA,"n_load",0.04150575
2019-07-01,NA,"p_load",0.00255825
2019-07-02,NA,"inflow_rate",0.0217
2019-07-02,NA,"n_load",0.06650616
2019-07-02,NA,"p_load",0.0040145
2019-07-03,NA,"inflow_rate",0.0212
2019-07-03,NA,"n_load",0.06476388
2019-07-03,NA,"p_load",0.0038266
2019-07-04,NA,"inflow_rate",0.0192
2019-07-04,NA,"n_load",0.05846592
2019-07-04,NA,"p_load",0.0033792
2019-07-05,NA,"inflow_rate",0.0192
2019-07-05,NA,"n_load",0.05827776
2019-07-05,NA,"p_load",0.0032928
2019-07-06,NA,"inflow_rate",0.017
2019-07-06,NA,"n_load",0.0514352
2019-07-06,NA,"p_load",0.002839
2019-07-07,NA,"inflow_rate",0.0154
2019-07-07,NA,"n_load",0.04644178
2019-07-07,NA,"p_load",0.0025025
2019-07-08,NA,"inflow_rate",0.0147
2019-07-08,NA,"n_load",0.04418673
2019-07-08,NA,"p_load",0.00232113
2019-07-09,NA,"inflow_rate",0.0137
2019-07-09,NA,"n_load",0.04163704
2019-07-09,NA,"p_load",0.00212213
2019-07-10,NA,"inflow_rate",0.0121
2019-07-10,NA,"n_load",0.03717725
2019-07-10,NA,"p_load",0.00183799
2019-07-11,NA,"inflow_rate",0.0128
2019-07-11,NA,"n_load",0.03975296
2019-07-11,NA,"p_load",0.00190592
2019-07-12,NA,"inflow_rate",0.0116
2019-07-12,NA,"n_load",0.0364124
2019-07-12,NA,"p_load",0.00169244
2019-07-13,NA,"inflow_rate",0.0101
2019-07-13,NA,"n_load",0.03203922
2019-07-13,NA,"p_load",0.00144329
2019-07-14,NA,"inflow_rate",0.0093
2019-07-14,NA,"n_load",0.02981115
2019-07-14,NA,"p_load",0.00130107
2019-07-15,NA,"inflow_rate",0.0094
2019-07-15,NA,"n_load",0.03044472
2019-07-15,NA,"p_load",0.00128686
2019-07-16,NA,"inflow_rate",0.0095
2019-07-16,NA,"n_load",0.02886955
2019-07-16,NA,"p_load",0.00130055
2019-07-17,NA,"inflow_rate",0.0094
2019-07-17,NA,"n_load",0.0266866
2019-07-17,NA,"p_load",0.00128686
2019-07-18,NA,"inflow_rate",0.0104
2019-07-18,NA,"n_load",0.02744664
2019-07-18,NA,"p_load",0.00142376
2019-07-19,NA,"inflow_rate",0.0092
2019-07-19,NA,"n_load",0.02563304
2019-07-19,NA,"p_load",0.0012834
2019-07-20,NA,"inflow_rate",0.0085
2019-07-20,NA,"n_load",0.02493305
2019-07-20,NA,"p_load",0.00120785
2019-07-21,NA,"inflow_rate",0.0103
2019-07-21,NA,"n_load",0.03172915
2019-07-21,NA,"p_load",0.00149144
2019-07-22,NA,"inflow_rate",0.0109
2019-07-22,NA,"n_load",0.03518193
2019-07-22,NA,"p_load",0.00160666
2019-07-23,NA,"inflow_rate",0.0177
2019-07-23,NA,"n_load",0.05466291
2019-07-23,NA,"p_load",0.00257004
2019-07-24,NA,"inflow_rate",0.0114
2019-07-24,NA,"n_load",0.0336186
2019-07-24,NA,"p_load",0.00162906
2019-07-25,NA,"inflow_rate",0.0096
2019-07-25,NA,"n_load",0.02697312
2019-07-25,NA,"p_load",0.00134976
2019-07-26,NA,"inflow_rate",0.0092
2019-07-26,NA,"n_load",0.02456768
2019-07-26,NA,"p_load",0.00127328
2019-07-27,NA,"inflow_rate",0.0093
2019-07-27,NA,"n_load",0.02353923
2019-07-27,NA,"p_load",0.00126573
2019-07-28,NA,"inflow_rate",0.0094
2019-07-28,NA,"n_load",0.02248198
2019-07-28,NA,"p_load",0.00125866
2019-07-29,NA,"inflow_rate",0.0091
2019-07-29,NA,"n_load",0.02049684
2019-07-29,NA,"p_load",0.00119756
2019-07-30,NA,"inflow_rate",0.0104
2019-07-30,NA,"n_load",0.02197624
2019-07-30,NA,"p_load",0.00134576
2019-07-31,NA,"inflow_rate",0.017
2019-07-31,NA,"n_load",0.0335529
2019-07-31,NA,"p_load",0.0021607
2019-08-01,NA,"inflow_rate",0.0144
2019-08-01,NA,"n_load",0.02641536
2019-08-01,NA,"p_load",0.00179712
2019-08-02,NA,"inflow_rate",0.0127
2019-08-02,NA,"n_load",0.02152904
2019-08-02,NA,"p_load",0.00155702
2019-08-03,NA,"inflow_rate",0.0096
2019-08-03,NA,"n_load",0.01493568
2019-08-03,NA,"p_load",0.00115488
2019-08-04,NA,"inflow_rate",0.0086
2019-08-04,NA,"n_load",0.0121819
2019-08-04,NA,"p_load",0.00101566
2019-08-05,NA,"inflow_rate",0.0092
2019-08-05,NA,"n_load",0.01175024
2019-08-05,NA,"p_load",0.00106536
2019-08-06,NA,"inflow_rate",0.0525
2019-08-06,NA,"n_load",0.0688695
2019-08-06,NA,"p_load",0.00647325
2019-08-07,NA,"inflow_rate",0.0343
2019-08-07,NA,"n_load",0.04617809
2019-08-07,NA,"p_load",0.00448987
2019-08-08,NA,"inflow_rate",0.0291
2019-08-08,NA,"n_load",0.04018419
2019-08-08,NA,"p_load",0.00402744
2019-08-09,NA,"inflow_rate",0.0256
2019-08-09,NA,"n_load",0.03623424
2019-08-09,NA,"p_load",0.00373504
2019-08-10,NA,"inflow_rate",0.0216
2019-08-10,NA,"n_load",0.03132
2019-08-10,NA,"p_load",0.00331344
2019-08-11,NA,"inflow_rate",0.0182
2019-08-11,NA,"n_load",0.02701972
2019-08-11,NA,"p_load",0.0029302
2019-08-12,NA,"inflow_rate",0.0139
2019-08-12,NA,"n_load",0.02111549
2019-08-12,NA,"p_load",0.00234215
2019-08-13,NA,"inflow_rate",0.0118
2019-08-13,NA,"n_load",0.01991014
2019-08-13,NA,"p_load",0.002006
2019-08-14,NA,"inflow_rate",0.0096
2019-08-14,NA,"n_load",0.0178128
2019-08-14,NA,"p_load",0.0016464
2019-08-15,NA,"inflow_rate",0.012
2019-08-15,NA,"n_load",0.0242844
2019-08-15,NA,"p_load",0.002076
2019-08-16,NA,"inflow_rate",0.013
2019-08-16,NA,"n_load",0.0284947
2019-08-16,NA,"p_load",0.0022685
2019-08-17,NA,"inflow_rate",0.0111
2019-08-17,NA,"n_load",0.02619711
2019-08-17,NA,"p_load",0.0019536
2019-08-18,NA,"inflow_rate",0.0089
2019-08-18,NA,"n_load",0.02250276
2019-08-18,NA,"p_load",0.00157975
2019-08-19,NA,"inflow_rate",0.0079
2019-08-19,NA,"n_load",0.02130314
2019-08-19,NA,"p_load",0.0014141
2019-08-20,NA,"inflow_rate",0.0075
2019-08-20,NA,"n_load",0.021249
2019-08-20,NA,"p_load",0.001395
2019-08-21,NA,"inflow_rate",0.0074
2019-08-21,NA,"n_load",0.021978
2019-08-21,NA,"p_load",0.0014282
2019-08-22,NA,"inflow_rate",0.007
2019-08-22,NA,"n_load",0.0217476
2019-08-22,NA,"p_load",0.0014007
2019-08-23,NA,"inflow_rate",0.0135
2019-08-23,NA,"n_load",0.04009095
2019-08-23,NA,"p_load",0.00267705
2019-08-24,NA,"inflow_rate",0.0118
2019-08-24,NA,"n_load",0.03342468
2019-08-24,NA,"p_load",0.00231988
2019-08-25,NA,"inflow_rate",0.0085
2019-08-25,NA,"n_load",0.02291175
2019-08-25,NA,"p_load",0.0016558
2019-08-26,NA,"inflow_rate",0.0077
2019-08-26,NA,"n_load",0.01969968
2019-08-26,NA,"p_load",0.0014861
2019-08-27,NA,"inflow_rate",0.0087
2019-08-27,NA,"n_load",0.02106531
2019-08-27,NA,"p_load",0.00166431
2019-08-28,NA,"inflow_rate",0.0084
2019-08-28,NA,"n_load",0.01918728
2019-08-28,NA,"p_load",0.0015918
2019-08-29,NA,"inflow_rate",0.0076
2019-08-29,NA,"n_load",0.01794056
2019-08-29,NA,"p_load",0.00145616
2019-08-30,NA,"inflow_rate",0.0075
2019-08-30,NA,"n_load",0.01827825
2019-08-30,NA,"p_load",0.00145275
2019-08-31,NA,"inflow_rate",0.0075
2019-08-31,NA,"n_load",0.0188505
2019-08-31,NA,"p_load",0.0014685
2019-09-01,NA,"inflow_rate",0.0078
2019-09-01,NA,"n_load",0.02020122
2019-09-01,NA,"p_load",0.0015444
2019-09-02,NA,"inflow_rate",0.0069
2019-09-02,NA,"n_load",0.01839747
2019-09-02,NA,"p_load",0.00138069
2019-09-03,NA,"inflow_rate",0.0064
2019-09-03,NA,"n_load",0.01688832
2019-09-03,NA,"p_load",0.00131776
2019-09-04,NA,"inflow_rate",0.0063
2019-09-04,NA,"n_load",0.01645182
2019-09-04,NA,"p_load",0.00133434
2019-09-05,NA,"inflow_rate",0.0061
2019-09-05,NA,"n_load",0.0157624
2019-09-05,NA,"p_load",0.00132736
2019-09-06,NA,"inflow_rate",0.006
2019-09-06,NA,"n_load",0.0153396
2019-09-06,NA,"p_load",0.001341
2019-09-07,NA,"inflow_rate",0.0058
2019-09-07,NA,"n_load",0.01466878
2019-09-07,NA,"p_load",0.00132994
2019-09-08,NA,"inflow_rate",0.0058
2019-09-08,NA,"n_load",0.01450928
2019-09-08,NA,"p_load",0.00136416
2019-09-09,NA,"inflow_rate",0.0059
2019-09-09,NA,"n_load",0.01459837
2019-09-09,NA,"p_load",0.0014219
2019-09-10,NA,"inflow_rate",0.006
2019-09-10,NA,"n_load",0.0146808
2019-09-10,NA,"p_load",0.0014814
2019-09-11,NA,"inflow_rate",0.006
2019-09-11,NA,"n_load",0.0145164
2019-09-11,NA,"p_load",0.0015162
2019-09-12,NA,"inflow_rate",0.0067
2019-09-12,NA,"n_load",0.01610412
2019-09-12,NA,"p_load",0.0016616
2019-09-13,NA,"inflow_rate",0.0065
2019-09-13,NA,"n_load",0.0155207
2019-09-13,NA,"p_load",0.00158145
2019-09-14,NA,"inflow_rate",0.007
2019-09-14,NA,"n_load",0.016604
2019-09-14,NA,"p_load",0.0016709
2019-09-15,NA,"inflow_rate",0.0066
2019-09-15,NA,"n_load",0.01555092
2019-09-15,NA,"p_load",0.0015444
2019-09-16,NA,"inflow_rate",0.0061
2019-09-16,NA,"n_load",0.01427644
2019-09-16,NA,"p_load",0.00139873
2019-09-17,NA,"inflow_rate",0.0058
2019-09-17,NA,"n_load",0.01348268
2019-09-17,NA,"p_load",0.00130268
2019-09-18,NA,"inflow_rate",0.006
2019-09-18,NA,"n_load",0.0138528
2019-09-18,NA,"p_load",0.0013194
2019-09-19,NA,"inflow_rate",0.0056
2019-09-19,NA,"n_load",0.0128408
2019-09-19,NA,"p_load",0.00120568
2019-09-20,NA,"inflow_rate",0.0056
2019-09-20,NA,"n_load",0.01275232
2019-09-20,NA,"p_load",0.00117936
2019-09-21,NA,"inflow_rate",0.0059
2019-09-21,NA,"n_load",0.01351159
2019-09-21,NA,"p_load",0.00123369
2019-09-22,NA,"inflow_rate",0.0055
2019-09-22,NA,"n_load",0.01266705
2019-09-22,NA,"p_load",0.0011418
2019-09-23,NA,"inflow_rate",0.005
2019-09-23,NA,"n_load",0.01158
2019-09-23,NA,"p_load",0.0010305
2019-09-24,NA,"inflow_rate",0.0048
2019-09-24,NA,"n_load",0.0111792
2019-09-24,NA,"p_load",0.00098208
2019-09-25,NA,"inflow_rate",0.005
2019-09-25,NA,"n_load",0.0117095
2019-09-25,NA,"p_load",0.0010155
2019-09-26,NA,"inflow_rate",0.0048
2019-09-26,NA,"n_load",0.01130304
2019-09-26,NA,"p_load",0.00096768
2019-09-27,NA,"inflow_rate",0.0048
2019-09-27,NA,"n_load",0.01136592
2019-09-27,NA,"p_load",0.00096048
2019-09-28,NA,"inflow_rate",0.005
2019-09-28,NA,"n_load",0.0110435
2019-09-28,NA,"p_load",0.000993
2019-09-29,NA,"inflow_rate",0.0049
2019-09-29,NA,"n_load",0.01004304
2019-09-29,NA,"p_load",0.00096579
2019-09-30,NA,"inflow_rate",0.005
2019-09-30,NA,"n_load",0.0094525
2019-09-30,NA,"p_load",0.0009775
2019-10-01,NA,"inflow_rate",0.005
2019-10-01,NA,"n_load",0.0086565
2019-10-01,NA,"p_load",0.00097
2019-10-02,NA,"inflow_rate",0.0046
2019-10-02,NA,"n_load",0.00723212
2019-10-02,NA,"p_load",0.0008855
2019-10-03,NA,"inflow_rate",0.0045
2019-10-03,NA,"n_load",0.00635895
2019-10-03,NA,"p_load",0.0008595
2019-10-04,NA,"inflow_rate",0.004
2019-10-04,NA,"n_load",0.005016
2019-10-04,NA,"p_load",0.000758
2019-10-05,NA,"inflow_rate",0.0041
2019-10-05,NA,"n_load",0.00488392
2019-10-05,NA,"p_load",0.0007585
2019-10-06,NA,"inflow_rate",0.0058
2019-10-06,NA,"n_load",0.00654472
2019-10-06,NA,"p_load",0.0010469
2019-10-07,NA,"inflow_rate",0.005
2019-10-07,NA,"n_load",0.005328
2019-10-07,NA,"p_load",0.00088
2019-10-08,NA,"inflow_rate",0.0061
2019-10-08,NA,"n_load",0.00611708
2019-10-08,NA,"p_load",0.00104615
2019-10-09,NA,"inflow_rate",0.0054
2019-10-09,NA,"n_load",0.005076
2019-10-09,NA,"p_load",0.0009018
2019-10-10,NA,"inflow_rate",0.005
2019-10-10,NA,"n_load",0.004386
2019-10-10,NA,"p_load",0.0008125
